"","nationality","tags","score","content","content_detail"
"379","USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°Great service, very upscale hotel in Terminal 3 at Changi...¡±","<U+B198>$215 per night<U+B200>Great service, very upscale hotel in Terminal 3 at Changi Airport.Stayed in September 2017"
"380","France","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Perfect for a transit night¡±","<U+B198>Breakfast included but no discount if you go for room serviceStayed in October 2017"
"381","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.2","¡°Very comfortable break between long flights with easy access from the airport¡±","<U+B198>Breakfast on the second day was very disappointing as was the buffet dinner the night before. While there was a choice,everything was bland and lukewarm.<U+B200>The room was a good size. The pool was very nice. Breakfast on the first day was excellent with an interesting variety of food well served.Stayed in September 2017"
"382","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Luxury connected to the airport.¡±","<U+B198>Nothing.<U+B200>Wonderful airport hotel - just walk through from terminal 3. Bed was like a cloud to sleep in. Sound proofed rooms. Luxury hotel.Stayed in September 2017"
"383","Canada","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.2","¡°Good transit hotel¡±","<U+B198>The check-in was a bit lengthy, it was fast as there was no line up but the receptionist had a fairly long welcome speech. Considering we were obviously there for transit and we were already checking in late and checking out early the following morning, we would have preferred a faster check-in.I found the hotel room would have been a tad small for a longer stay. It's definitely a great transit hotel.<U+B200>The hotel is really easy to find, it's directly in Terminal 3. We stayed 1 night transiting from Jakarta to Beijing which was so convenient with this hotel. The hotel is quite luxurious (hence the price tag), the bed is very comfortable. There's a bathtub and a shower. The window panels are automated, you get a blackout shade and a daylight shade, so you can sleep well. The glass panel separating the room and the bathroom is also automated, the glass is clear (so you see the toilet from the room) but you can activate privacy mode so the glass becomes opaque and you won't see the toilet anymore which makes it convenient for 2 people.Stayed in October 2017"
"384","Switzerland","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Room with Runway View<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.3","¡°Great for overnight transit¡±","<U+B200>View over the runway is spectacular. Pool is great, although this time we arrived too late at night. Location is perfect for an overnight rest when transitting Singapore. Food court in Airport terminal next door is great. Room is comfortableStayed in September 2017"
"385","USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Club Double Room - Non-Smoking<U+2022> Stayed 1 night","7.5","¡°Good location, but skip the lounge¡±","<U+B198>The price of the lounge was excessive for what is provided. Not a good value for the money.<U+B200>Easy to find, comfortable for a quiet overnight before an early flight.Stayed in October 2017"
"386","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Ok for a one night stay en route to Bali¡±","<U+B198>Breakfast disappointing.<U+B200>Very comfortable room and well appointedStayed in October 2017"
"387","Malaysia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","8.8","¡°When I get out from airport T3, there is no sign to guide me...¡±","<U+B200>When I get out from airport T3, there is no sign to guide me to Crowne Plaza. May be it is good to invest to get some signage as a direction of hotel guest and also for advertising.Stayed in September 2017"
"388","Singapore","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Club Twin Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.4","¡°It was a great night with my partner. Hoping a romantic night spoilt by the view¡±","<U+B198>The view from my room. Tv channels insufficient. Cloth steamer<U+B200>The bed, soft pillows. The doesna<U+0080><U+0099>t make noises. I love the bathtubStayed in October 2017"
"389","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","8.8","¡°Excellent facilities¡±","<U+B198>Pillows are only fully stuffed. Would be great to have a choice of lower pillows.A/c is either off (manually turned off) or frequently on and noisy.<U+B200>Excellent facilitiesStayed in October 2017"
"390","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night","8.8","¡°Convenient and comfortable¡±","<U+B200>Very well run hotel that's comfortable to stay in, a good option to have a night's rest between flights with a lot better facilities then the hotel option within the terminal.Stayed in September 2017"
"391","Singapore","<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°e<U+009F><U+0091><U+008D>e<U+009F><U+0091><U+008D>e<U+009F><U+0091><U+008D>e<U+009F><U+0098><U+0081>e<U+009F><U+0098><U+0081>e<U+009F><U+0098><U+0081>¡±","<U+B198>Allstate good we had stayed there before so not much<U+B200>Like to stayed a bit longer but unfortunately our flight was to early to enjoy the good breakfasts spreadsStayed in October 2017"
"392","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°Perfect place for a 20 hour stopover.¡±","<U+B200>Perfect place for a 20 hour stopover. They have thought of everything to refresh a tired traveller!Stayed in October 2017"
"393","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.5","¡°Staff keep calling in to ask when am i checking out.¡±","<U+B198>Staff keep calling in to ask when am i checking out. I booked the room for 2 nights.Checked in bearly 15mins, received a call to ask if i am checking out on the same day. After hanging up the call, room service to ring my room amd to check if i am ready to check out so he can make up the room. The day after, receive a call again to ask what time i am checking out, when the booking is for 2 nights. They sound as if they are ""shoo-ing"" guest away to check out as fast as possible.Stayed in October 2017"
"394","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Fantastic place to break your journey from Sydney to Europe¡±","<U+B198>Everything was fantastic<U+B200>We arrived at the Singapore airport after a 14 hour flight. We picked up our bags and 3 minutes later we are at the Crowne Plaza checkin desk. Absolutely awesome.Collapsed into bed. Lovey quite double glazing windows, did not hear anything from the busy airport. Easy access by train into Singapore for the day. Crowne Plaza allowed us to leave bags and return and have a swim and shower before hopping on plane the next night. Did I mention how good the pool was? 25 metres.Stayed in September 2017"
"395","Australia","<U+2022> Business trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Comfortable and clean. Friendly and helpful staffs. Excellent service.¡±","<U+B198>When it rain the corridors gets wet and slippery<U+B200>Location very convenientStayed in September 2017"
"396","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Room with Runway View<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Good view and spacious room.¡±","<U+B198>No pool for kids. <U+B200>Good view and spacious room. Clean and good locationStayed in September 2017"
"397","USA","<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Outstanding¡±","<U+B198>Nothing<U+B200>EverythingStayed in September 2017"
"398","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Perfect location for long haul flyers¡±","<U+B198>Requested an additional bed for child, there was none<U+B200>Great location after a long flightStayed in September 2017"
"399","China","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","8.3","¡°Good location, good service, nice environment and lots of good foos around.¡±","<U+B198>Getting to hotel by cab is a challenge.<U+B200>Transportation easily available.Helpful staff.There are lot of restuarant nearby.Stayed in September 2017"
"400","Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°The pillows are very comfortable, the bathroom and bathtub...¡±","<U+B198>The doorman was not always at the main entrance when I had to struggle to open the door when both of my hands were full of stuff, that's the disapppoting part<U+B200>The pillows are very comfortable, the bathroom and bathtub are excellent, I enjoyed my soaking while listening to my favourite songs. The Indian staff who helped me to check in provided an excellent staff with great smileStayed in September 2017"
"401","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Fantastic hotel. ¡±","<U+B198>Long walk to hotel room<U+B200>Easy access from airport. Quick check in. Good staffStayed in September 2017"
"402","Albania","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Twin Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°The hotel is fabulous and the staff and service amazing!¡±","<U+B198>I liked everything at Crowne Plaza because it's an excellent hotel!<U+B200>I liked everything at Crowne Plaza because it's an excellent hotel!Stayed in September 2017"
"403","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Excellent hotel, highly recommend¡±","<U+B198>Had a bit of trouble getting the air con temp correct<U+B200>Super convenient when in transit or short stay in SingaporeStayed in September 2017"
