"","nationality","tags","score","content","content_detail"
"231","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","6.7","¡°Generally an enjoyable stay for a family of three.¡±","<U+B198>Have better maintenance for the surroundings.<U+B200>Like the non chlorine swimming pool.Stayed in September 2017"
"232","Indonesia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","5.8","¡°Breakfast was good and quiet location.¡±","<U+B198>Maintenance, cleannness, was no good.<U+B200>Breakfast was good and quiet location.Stayed in September 2017"
"233","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","3.3","¡°Staff was friendly¡±","<U+B198>The resort is in a poor state. Everything is rusty and covered in mould. The room finishes are old and the shower is super small with a curtain. Breakfast is served outside with no cooling. We checked out 2 days early. I won't go back for free <U+B200>Staff was friendlyStayed in September 2017"
"234","Singapore","<U+2022> Group<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Great time i felt so relax and unwind¡±","<U+B198>Its kinda slippery<U+B200>The room with rooftop. The swimming pool is awesome and the jacuzzi. I will definitely come back to siloso beachStayed in September 2017"
"235","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.9","¡°Bed is comfortable but can be bigger¡±","<U+B200>Bed is comfortable but can be biggerStayed in September 2017"
"236","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°Was a pleasant stay.¡±","<U+B198>Rooms are rather dated. Rather pricey considering the state of the rooms.<U+B200>Convenient location. It is close to the restaurants and bars.Stayed in September 2017"
"237","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Adjoining Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.1","¡°Had an enjoyable family staycay as it was my dad 63rd birthday. We book the adjoining room.¡±","<U+B198>The leaking sink in room 726. The steep stairs to the pool.<U+B200>The pool.Stayed in September 2017"
"238","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.8","¡°Its near the beach ¡±","<U+B198>The bathroom had no locks. Breakfast was not good. Not worth the money<U+B200>Its near the beach Stayed in September 2017"
"239","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.8","¡°Guess they really need a major renovation as it looked...¡±","<U+B198>The place looked dirty n old<U+B200>Guess they really need a major renovation as it looked really worn outStayed in September 2017"
"240","Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","4.2","¡°Enjoy the stay. But no nite life surrounding after 10pm¡±","<U+B198>Bathroom small. The shower door not properly close.floor easily wet<U+B200>Good breakfastStayed in September 2017"
"241","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","6.7","¡°Surrounding area is good¡±","<U+B198>I have to change the room because of a bad smell in the room.Rooms are not clean and tidy.Not satisfied with the food served to the room after hours.Not worth for the money we paidHave to improve the cleanliness of the rooms<U+B200>Surrounding area is goodeasy access to shuttle busesEasy access to cable careLaundry  servicePoolBuffet BreakfastStayed in August 2017"
"242","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 6 nights","7.9","¡°Love the pool area and the location; rooms were clean and fresh;¡±","<U+B198>Some the areas needed some attention; also doing maintenance works at odd times of the day; for example using toxic smelling paint stripper to strip walls in the hallway leading to the breakfast area and then painting this area with smelly paint - not in keeping with eco status<U+B200>Liked the initiatives that have been implemented to make the resort an eco resort. Love the fact that ""special needs"" adults were employed at the resort. Like the location on Sentosa Island.Stayed in September 2017"
"243","Singapore","<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night","3.8","¡°Not repeat again.¡±","<U+B198>Not clean. there is many ants in the bathroom and room as well.Reception staff is not friendly.<U+B200>Location is goodStayed in August 2017"
"244","Kazakhstan","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","6.7","¡°Blocked amount before comming.¡±","<U+B198>Blocked amount before comming.They have not released blocked amount on time, more than 13 days. Even after two phone calls still blocked.Stayed in September 2017"
"245","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile","8.3","¡°Location¡±","<U+B200>LocationStayed in September 2017"
"246","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","7.9","¡°I like the resort feel of the hotel.¡±","<U+B198>I didn't like that the hotel did not have shower gels prepared. There are also no bathrobes.<U+B200>I like the resort feel of the hotel. The swimming pool and waterfall were all amazing viewsAnd i would like to thank Judy for arranging an earlier check-in time. It was a pleasant surprise for my partner.Stayed in September 2017"
"247","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights","9.2","¡°They try to be Eco friendly as much as possible .¡±","<U+B198>No milk only powdered for tea and coffee in the room<U+B200>They try to be Eco friendly as much as possible .They have equal opertunic work forceStayed in September 2017"
"248","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","7.1","¡°Only adequate¡±","<U+B198>No wifi in room. TV was very small. Toilet was very small.<U+B200>The pool had a cool waterfall and had slides.Stayed in September 2017"
"249","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.7","¡°Poor gym but nice Swimming pool¡±","<U+B198>The.maintenance is poor, gym equipment is not.working well<U+B200>Swimming.pool Stayed in September 2017"
"250","Thailand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Pool¡±","<U+B200>PoolStayed in August 2017"
"251","United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","5.8","¡°It's OK for a very short stay. Not worth the price. Could be a lot cheaper for the facilities.¡±","<U+B198>The air conditioning did not work. Isolated location so getting taxis is difficult. Very slow WiFi.<U+B200>People are friendly. Eco friendly. Good. VibesStayed in September 2017"
"252","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","7.5","¡°Gorgeous pool and great location¡±","<U+B198>Not clear how to get to hotel, breakfast ran out when we were there.<U+B200>Pool and outdoors is amazing, and the location one of the best in SentosaStayed in September 2017"
"253","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile","8.8","¡°We loved our stay here at Siloso it was value for money, clean and tidy and the pool¡±","<U+B198>The bed was really firm a little too firm, there was no ironing board or iron in the room and the shower was pretty tiny!!<U+B200>The location on Sentosa was really good as it was away from all the crowds. We loved the Eco friendly environment of this resort, the view from our room on level 8 was great and the pool was amazing!!Stayed in September 2017"
"254","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Room ¡±","<U+B198>The stated things about the room was different from what we got . Example, it states deluxe room have bathtub but we didnt get it and ask for a change .<U+B200>Nice atmosphereStayed in September 2017"
"255","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights","7.5","¡°The resort was very comfortable and close to nature and we...¡±","<U+B200>The resort was very comfortable and close to nature and we managed to spot animals such as squirrels as well as hornbills while staying there which we otherwise won't get to see in the city.Stayed in September 2017"
"256","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°I like the idea how the hotel is very eco friendly. Spring water for the pool... imagine NO CHLORINE!¡±","<U+B198>Oh... nothing to do with the hotel. But the waiting time for the shuttle bus to the tram station tooks quite awhile. <U+B200>Everything! From the location, to food, to the room and staff. My family and I are well satisfied. Stayed in September 2017"
"257","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","8.8","¡°Overall Value for Money ...¡±","<U+B198>Room WIFI no good / Signal Very Weak ! Unable to connect... Improvement Needed<U+B200>Good location and nice environment ...Stayed in September 2017"
"258","Singapore","<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","4.6","¡°Disappointed for what you get for the price¡±","<U+B198>The intention of being an eco friendly resort is really great, this was the main reason for us to stay. However this should not be the reason for cutting corners on quality in other areas (breakfast food quality and taste was a bit of a led down and the overall resort looks a bit tired and could  do with a bit of TLC . There is a great spot on the roof top , where a bar seems to have been but seems to have been stopped - shame. Insulation between the room is ok - but for rooms over looking the pool it is noisy - especially the water feature which starts fairly early for holidaymakers (7 pm). Room comfort is basic but overall good. An extra mirror in the room would be good. The aircon gets started as you leave the room to dry out the humidity in the room, I can get that in some extend  however I don't get why it is set so low. It feels like getting into the arctic especially when you com back in from the pool!...something which should really be taken care of especially...hey it might even help to be more environmentally friendly ! Last : great location in Front of Siloso beach 's attraction, that is maybe the justification for the room to be a bit costly versus what I would expect for the price.<U+B200>The right intention to be sustainable, environmentally friendly  socially engaged.Stayed in September 2017"
