"","nationality","tags","score","content","content_detail"
"200","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Sky View<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","6.7","¡°Disappointed¡±","<U+B198>It's a grand hotel, but there's no grand foyer lounge, for coffee or casual dinning, pool an pool bars ok, no comfortable seating in the coffee shop or foyer, won't be staying again....Stayed in November 2017"
"201","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King City View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.5","¡°Staycation¡±","<U+B198>Too crowded at the infinity pool<U+B200>The cleanliness if the hotelStayed in December 2017"
"202","Cambodia","<U+2022> Business trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Nature view, atmosphere and management.¡±","<U+B200>Nature view, atmosphere and management. Stayed in December 2017"
"203","Sri Lanka","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Awesome place to stay¡±","<U+B198>Nothing<U+B200>EverythingStayed in December 2017"
"204","Germany","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Harbor View Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","7.9","¡°Top, but don't give up the standard!¡±","<U+B198>Kakerlake unter der Minibar<U+B200>Lage, Ambiente, PoolStayed in November 2017"
"205","Germany","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Garden View Room (3 Persons) <U+2022> Stayed 1 night","7.5","¡°The pool, the bars and the view from the the room/hotel...¡±","<U+B198>The room is too small for three people.<U+B200>The pool, the bars and the view from the the room/hotel are very nice.Stayed in November 2017"
"206","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.9","¡°Good.... ¡±","<U+B198>The pool <U+B200>The facilitieaStayed in December 2017"
"207","Austria","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night","8.8","¡°must have one night on your Singapore stay in that hotel to...¡±","<U+B198>hotel room rate is too expensive and also the prices for all additional services are not fair -> breakfast is about 35 EUR/person<U+B200>must have one night on your Singapore stay in that hotel to have access to the gorgeous worlds highest located infinity pool;Stayed in December 2017"
"208","Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Sky View<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.6","¡°A must try experience¡±","<U+B198>No hose in the toilet.<U+B200>Clean, classy and peaceful.Location is very convenient. Staff and facility are efficient. Absolutely beautiful view especially infinity pool.Stayed in December 2017"
"209","Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Twin City View Room (3 Persons)<U+2022> Stayed 3 nights","7.5","¡°the staff are very nice and helpful, the room is clean.¡±","<U+B200>the staff are very nice and helpful, the room is clean.Stayed in December 2017"
"210","United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Twin City View Room (3 Persons)<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Dream hotel¡±","<U+B200>Absolutely fantastic ..Stayed in December 2017"
"211","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Excellent hotel stayed one night due to the price but definitely worth it to have a day of luxury¡±","<U+B198>Cleaning in the rooms wasna<U+0080><U+0099>t thorough there were old towels in corners still<U+B200>Best bed I have slept in, in 5 months Staff were excellent very professional and accommodatingStayed in December 2017"
"212","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Worth seeing if you can afford it.¡±","<U+B198>Plus, plus...room rate, plus this plus that...was not the amount I booked for because of the ""hidden"" not disclosed plus plus..<U+B200>Observation deck and pool are worth a visit.Stayed in December 2017"
"213","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Room¡±","<U+B198>Nothing<U+B200>RoomStayed in December 2017"
"214","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°excellent. will choose it again¡±","<U+B198>nothing<U+B200>convenient locationStayed in December 2017"
"215","USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","4.2","¡°Not measures up to 5 star hotel¡±","<U+B198>There was a huge bug in the bathroom. It scared the kid very much. It took more than 15 minutes for the clean person to show up after I calledStayed in December 2017"
"216","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°Excellent and great.¡±","<U+B198>Nothing<U+B200>The overall experience!Stayed in December 2017"
"217","Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin City View Room <U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°myvacation¡±","<U+B198>iys expensive <U+B200>famous of hotelStayed in December 2017"
"218","United Kingdom","<U+2022> Solo traveller<U+2022> Premier Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°Absolutely brilliant¡±","<U+B198>I didn't go<U+B200>I didn't goStayed in December 2017"
"219","United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Fantastic stay, wonderful hotel¡±","<U+B198>Absolutely nothing<U+B200>Fantastic hotel, staff, rooms and facilitiesStayed in December 2017"
"220","Spain","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°You pay the infinity pool¡±","<U+B198>No lobby area where you can chill..<U+B200>Only worth it for the pool area, otherwise overatedStayed in December 2017"
"221","United Kingdom","<U+2022> Leisure trip<U+2022> People with friends<U+2022> Deluxe Twin City View Room <U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Magnificent place!¡±","<U+B198>There is nothing I didn't like..  The staff was so helpful. They gave me bathrobe in my size as well in less than 2 minutes after just a quick call. An IT engineer helped me to set up the Internet connection...<U+B200>The infinity pool was so great fun! It has to be on everyone's bucket list! I've decided to visit this place at least once a year...  Only to swim above the city. You can enjoy both side of the view. From the jacuzzi you can see the Gardens by the Bay as well. Stayed in December 2017"
"222","Russia","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night","9.2","¡°pool on the roof is stunning, nice room and chic look from...¡±","<U+B200>pool on the roof is stunning, nice room and chic look from the windowsStayed in December 2017"
"223","United Kingdom","<U+2022> Family with young children<U+2022> Deluxe Twin City View Room <U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Nice stay .¡±","<U+B198>Billed for <U+00C2>¡ê315 rather than rather than the quote <U+00C2>¡ê270!<U+B200>The infinity pool.Stayed in December 2017"
"224","Brunei Darussalam","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.3","¡°The hotel itself is actually exceptional.¡±","<U+B200>The room. Access to Sky Park. Express CheckoutStayed in December 2017"
"225","Sri Lanka","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier King Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","6.7","¡°Good sized rooms, well equipped.¡±","<U+B198>Queues from check in  through breakfast, lunch, dinner and to checkout. Probably a good problem for the hotel but not great for business as the crowds are overwhelming.<U+B200>Good sized rooms, well equipped.Stayed in November 2017"
"226","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Absolutely loved it here we had the deluxe double room with gardens view and small balcony. perfect!¡±","<U+B209>Can't find any fault with anything it was just perfect!<U+B207>So pleased we stayed here it was the experience of a lifetimeStayed in November 2017"
"227","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King City View Room <U+2022> Stayed 1 night","8.8","¡°A once in a life time must stay place in Singapore.¡±","<U+B207>A once in a life time must stay place in Singapore. The scale and concept is quite unbelievable.Stayed in November 2017"
"228","USA","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Room<U+2022> Stayed 3 nights","6.3","¡°location¡±","<U+B209>the price is not same on the website of booking. com. and why should pay for USD1479.98not HKD pricing at booking.com, please let me know how do the payment by Mr Lui<U+B207>locationStayed in December 2017"
"229","Spain","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°The views are simply stunning, and the pool of course ita<U+0080><U+0099>s...¡±","<U+B207>The views are simply stunning, and the pool of course ita<U+0080><U+0099>s amazingStayed in December 2017"
"230","India","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Lovely stay at the hotel.10/10¡±","<U+B209>WC should be provided with a hand shower... as it is the standard practice in most parts of the world.<U+B207>Bed was amazingly comfortable and pool at 57th floor was like cherry on the cake.... had an amazing experiencee<U+009F><U+0098><U+0084>e<U+009F><U+0098><U+0084>Stayed in December 2017"
"231","Indonesia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Amazing Hotel !¡±","<U+B209>Nothing<U+B207>Very welcoming staffs or apparently the most hospitable place I have found in Singapore. Beautiful rooftop pool of course !Stayed in December 2017"
"232","USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Great-service , awesome view, clean room¡±","<U+B207>a<U+0080><U+009C>Upon arrival at the hotel, we were greeted by extremely friendly staff who guided us through our checkin. The room was fantastic. It was huge and equipped with what was needed for a comfortable stay. The infinity pool at the 57th floor was beyond awesome!Stayed in December 2017"
"233","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Special Offer - Deluxe King City View Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","9.2","¡°Great view and location.¡±","<U+B209>- Food - Tourists within the hotel<U+B207>- Room- View- Location- ConciergeStayed in December 2017"
"234","Indonesia","<U+2022> Solo traveller<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","7.9","¡°But all was nice as long as stay there....the staff very helpfull the room was clean..perfect !!!¡±","<U+B209>Stay on the corner....not on the main view....it was should on main marina bay view...little bit dispointed<U+B207>Marina bay viewStayed in December 2017"
"235","Sri Lanka","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night","10","¡°one of the best hotels in the world¡±","<U+B207>one of the best hotels in the worldStayed in December 2017"
"236","Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°More discount will be better ¡±","<U+B209>Expensive<U+B207>FamousStayed in December 2017"
"237","Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King City View Room<U+2022> Stayed 3 nights","6.3","¡°Look for a cheaper hotel the views are all good¡±","<U+B209>The deluxe room is just a standard room at exorbitant prices, check in and out takes far to long for the price you are charged.This was a once off, will not stay here again, choose a cheaper hotel as Singapore is very expensive. I saw 2 other rooms, still not worth the cost.<U+B207>The location is good near the train station and Mall, if you have very expensive taste this is for you.View from the pool and room is amazing and the pool is a real attraction.Stayed in December 2017"
