"","nationality","tags","score","content","content_detail"
"341","Australia","<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.9","¡°I would recommend this hotel highly to anyone¡±","<U+B200>We were upgraded iStayed in August 2017"
"342","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Fabulous pool¡±","<U+B198>The food and drinks by the pool is ridiculously expensive.<U+B200>Great pool. Nice room. Good service.Stayed in August 2017"
"343","Malaysia","<U+2022> Business trip<U+2022> Group<U+2022> Premier Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Good and near to convenience store¡±","<U+B198>Unable to extend the lodging period.<U+B200>The roomStayed in August 2017"
"344","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night","7.5","¡°satisfactory¡±","<U+B198>asked for room with nice view, gave me one face another building.<U+B200>asked for ice.Stayed in July 2017"
"345","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.2","¡°Fantastic place to stay¡±","<U+B198>There was quite a long wait for room service on food.<U+B200>The 'handy' potable device in the room was so useful. I took it out with me every day so I could check out maps, local restaurants and tourist attractions. The staff were always incredibly friendly and polite.Stayed in August 2017"
"346","United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Bed very comfy loved pool cafe to relax¡±","<U+B200>Bed very comfy loved pool cafe to relaxStayed in July 2017"
"347","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights","9.6","¡°We had a great time here and will be back again, thanks to booking .com¡±","<U+B200>The food in this Hotel is first class, world top chef, rooms are lovely, great pool, great locationStayed in July 2017"
"348","Malaysia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.9","¡°The hotel bed room¡±","<U+B198>The shower room too small<U+B200>The hotel bed roomStayed in July 2017"
"349","United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","6.3","¡°Average hotel but good location¡±","<U+B198>The air conditioning in the rooms was not great, either you have it on and its freezing or you switch it off and then its hot.  The was no lounge to chill out for a cuppa in the evenings.<U+B200>The hotel is in a good location, 10 minutes walk to Suntec City and other shopping centersStayed in August 2017"
"350","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","9.6","¡°Would stay there again¡±","<U+B200>Loved hotel. Staff friendly and helpful Meant to have upgrade on room as booked 9 mths early  , so room view very disappointing, also had a cup of tea while waiting for taxi. Felt that should be complementary after staying there 3 nightsStayed in August 2017"
"351","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double or Twin Room<U+2022> Stayed 2 nights","7.1","¡°Good stay¡±","<U+B198>the bathroom is small<U+B200>comfy bedStayed in July 2017"
"352","Denmark","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","8.8","¡°Capital holidays with grown up kids.¡±","<U+B198>The rooms were facing the back part of the property. Not so nice.<U+B200>The outdoor pool was very nice. Very nice breakfast. Great service from all the staffs. A great city to go to for 3-4 days.Stayed in July 2017"
"353","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Orchid Club Deluxe Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","10","¡°Brilliant¡±","<U+B198>Not long enough stay<U+B200>All was excellentStayed in July 2017"
"354","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double or Twin Room<U+2022> Stayed 1 night","6.3","¡°Great Place, Staff need to be more polite¡±","<U+B198>Staff did not speak courteously<U+B200>Good variety for buffet breakfastStayed in July 2017"
"355","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night","7.5","¡°Check in and out was to slow¡±","<U+B198>Check in and out was to slowStayed in July 2017"
"356","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","7.5","¡°Garden restaurant¡±","<U+B198>No milk and Not enough tea in the room<U+B200>Garden restaurantStayed in July 2017"
"357","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","6.7","¡°Very expensive. Could have had a while holiday elsewhere  just on cost of hotel¡±","<U+B198>When booking through Trivago then ending up with booking.com who always try to take advantage of the weak pound. Paying the hotel is the worst aspect. Not only do you get stung with poor exchange rate and credit card fees you also have to pay GST and service charges. A real rip off. Always try to get the full inclusive price and pay right away at a fixed price in your own currency.<U+B200>Very comfortable bed helps a lot when overcoming jet lagStayed in July 2017"
"358","United Arab Emirates","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°,Singapore short stay¡±","<U+B200>Location. Great area to explore. Close to airport - 15minStayed in July 2017"
"359","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","6.3","¡°Location was good.¡±","<U+B198>The smell and  the carpets.<U+B200>Location was good.Breakfast was fantastic!Stayed in July 2017"
"360","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights","9.6","¡°Great short stay hotel.¡±","<U+B198>Nothing<U+B200>The breakfast is excellent, room was spacious with a very comfortable bed. Pool was inviting and clean. Hotel was in a great position for public transport.Stayed in July 2017"
"361","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile","10","¡°Great location and staff¡±","<U+B200>Great location and staffStayed in July 2017"
"362","Austria","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","10","¡°very good hotel for stop-over stay in Singapure.¡±","<U+B200>very good hotel for stop-over stay in Singapure.free use of pool area after check-out before going to Airport offered by the staff.great breakfast buffet, both Asian and European.Stayed in July 2017"
"363","Indonesia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Orchid Club Premier Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°All Good¡±","<U+B198>Noting<U+B200>All GoodStayed in July 2017"
"364","Spain","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights","8.8","¡°Spacious, great location, nice pool¡±","<U+B200>Nice, big rooms. Great location. Lovely pool.Stayed in July 2017"
"365","Thailand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","5.0","¡°Fair¡±","<U+B198>Staff at the reception when we checked in was not friendly at all. It took 30 mins to finished our check in<U+B200>Hot water was very hotStayed in July 2017"
"366","Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.5","¡°Normal only.¡±","<U+B200>Normal only..Stayed in July 2017"
"367","Bangladesh","<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights","7.5","¡°The card system as key does not work regularly.¡±","<U+B198>The card system as key does not work regularly. we needed to activate the card at least 3 times a day.Stayed in July 2017"
"368","United Arab Emirates","<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","9.6","¡°The pool is great - the complementary poolside drink is a...¡±","<U+B198>Nothing - it was all good.<U+B200>The pool is great - the complementary poolside drink is a very welcome gesture.Stayed in July 2017"
"369","New Zealand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","7.5","¡°Not worth the value for money I paid.¡±","<U+B198>Towels were missing in the bathroom, not enough coffee or tea or creamers.<U+B200>I liked the concierge and the pool. Otherwise, it is a typical ""sorry, we are booked out of room you requested"" type of hotel!!Stayed in July 2017"
"370","Turkey","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","7.5","¡°Location is good.¡±","<U+B198>There are other good options within the budged of his hotel; however, it is also a good choose.<U+B200>Location is good. Spa and pool is OK. Room cleaning was very good. All staff were very friendly.Stayed in July 2017"
"371","New Zealand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.9","¡°Good location, good pool ideal for a visit to Singapore¡±","<U+B198>Pillows too highStayed in July 2017"
"372","United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double or Twin Room (3Adults)<U+2022> Stayed 7 nights<U+2022> Submitted via mobile","7.1","¡°Excellent pool, very large bed.¡±","<U+B198>Very poor in room coffee/tea making facilities. Extremely high prices of drinks at the bar, breakfast overpriced, view from room was an internal void which was dark and ugly. Decor felt tired and dated.<U+B200>Excellent pool, very large bed.Stayed in July 2017"
"373","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night","9.6","¡°Great stay at the Park Royal¡±","<U+B200>Quality hotel, as expected.Stayed in June 2017"
"374","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Superb wifi!¡±","<U+B200>Superb wifi!Stayed in July 2017"
"375","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double or Twin Room<U+2022> Stayed 2 nights","8.8","¡°Fourth Stay at My Favourite Sgpore Hotel¡±","<U+B198>Prices. It's painful on Malaysian pockets because of the plunging ringgit. Plus I notice it is rare to get complimentary upgrades now (guess it's because hotel is fully occupied)?<U+B200>This is my fourth visit. Location and easy access to high-quality halal food and the charming Kampong Glam area. Taxi stand and bus stand right outside hotel - just run down to the lobby and grab your grabcar. Proximity to arts district. This is my favourite part of Singapore. The huge size of the room, compared to the usual Singapore shoebox. And the people! The porters are very friendly - shout-out to En. Farhan, Dan and Sam :-)Stayed in July 2017"
