"","X","nationality","tags","score","content","content_detail"
"244",244,"Italy","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.6,"¡°Great swimming pool
¡±","Not many shops close by Great swimming poolRoom exceptionally quiet and comfortably dark if sleeping in the daytime Very close to highwayStayed in September "
"245",245,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°It was lovely.¡±","I found it difficult to get my bag up the steps, I could not see anyone to help me and a slope would have been easier I liked the hotel overall and felt the staff were very good, the room comfortable and the location lovelyStayed in August "
"246",246,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Nice stay. We enjoyed it.¡±"," Clean and quietStayed in September "
"247",247,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.2,"¡°Very enjoyable¡±","Nothing Was not aware each night had a different room rate Very central Great pool Room and bed very good Staff helpfulStayed in September "
"248",248,"","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",7.9,"¡°Stay at Park Royal Beach Road¡±","I thought the hotel was not as plush as expected and the breakfast was expensive  Location The gym and the swimming pool were greatThe house keeping was very good, room attended to dailyStayed in September "
"249",249,"Japan","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Double or Twin Room<U+2022> Stayed 2 nights",7.5,"¡°the location was pretty accessible.¡±"," the location was pretty accessible rooms are clean and tidy service was good tooStayed in August "
"250",250,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",9.2,"¡°Very relaxing stop-over¡±","The meals/drinks were expensive The pool was fantastic with amazing night viewsStayed in August "
"251",251,"United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",8.3,"¡°Good value for money.  Tourist hotel and excellent location for travelling around or just relaxing !¡±","No business area check in for flights Good location - on Arab street   min walk to Bugis Junction  Lovely poolStayed in August "
"252",252,"Indonesia","<U+2022> Business trip<U+2022> Family with young children<U+2022> Premier Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°The hotel is in the heart of singapore¡±","I was travelling with a baby with a stroller There is no ramp for stroller in the lobby So me and the concier have to lifted the stroller up the stairs The location was superb, near haji street a lot of food there I am moslem, the mosque was not far from hotelStayed in September "
"253",253,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°This is my second time staying at this hotel.¡±"," This is my second time staying at this hotel I came back for the second time because of the bed It is so comfy The room is spacious so my yo is free to move and play around Easy to find foods as the nearest restaurants selling local food is just across the streetStayed in August "
"254",254,"Indonesia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",9.6,"¡°great.¡±","view from my room, old furniture great service, friendlyStayed in August "
"255",255,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°Perfect stay for a couple of nights stopover . 20 min from airport. Loved the pool and spa.¡±","Just a little thing, no milk in room Only place I've stayed where no milk to have with your tea! Loved the pool and spa Had a lovely massage Bed comfy Good wifi Not far from airport and walking distance to cool bars and restaurantsStayed in September "
"256",256,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Very restful.¡±","Not completely free parking Large bed and complimentary room upgradeStayed in September "
"257",257,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",9.2,"¡°When we first checked in, the reception staff didn't...¡±"," When we first checked in, the reception staff didn't considered we have baby and elder traveller ( over th) and arrange our room far from the lift, which a long walk for baby and elder when we mentioned to the reception to the gentleman, he is very kindly to change our roomUnfortunately, we didn't catch his name, we stayed there from / to / since the room changed, we enjoyed it very muchStayed in August "
"258",258,"China","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",9.6,"¡°very comfortable stay, friendly staff.¡±"," Spacious room, the business lounge provides good breakfast and dinnerI arrived early in the morning, was told if I pay $/day extra, I can not only be upgraded to executives floor, but also early check in for free I'm very glad that I took the offerStayed in August "
"259",259,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Overall it was a pleasant stay¡±","The front desk service can be improvedStayed in September "
"260",260,"Philippines","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Room<U+2022> Stayed 2 nights",5.8,"¡°Except for some not so good things the hotel is good.¡±","Only one set of toiletries was provided when two people are booked The toilet for Ginger restaurant stinks at : noon I like the comfort of the bed but I requested for  single beds but I was given  big bed   I love the pool except that burdensome to be bringing your companion to tap the room card because you can't enter the pool area without the key   Only one room card was given so  my companion and myself can't take separate trip to the roomStayed in September "
"261",261,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Highly recommend.¡±"," The rooftop pool and recreation area is excellent  Friendly, helpful staff Free use of a mobile phone is a nice touch Great locationStayed in August "
"262",262,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Value for money!¡±","Low floors Easy to find food Stayed in September "
"263",263,"USA","<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights",8.3,"¡°ParkRoyal is an older property and we stayed in a room that...¡±","The age of the property ParkRoyal is an older property and we stayed in a room that was not renovated  An example being that the shower was over a bathtub A separate shower was preferred  However the staff made up for it  They were responsive, friendly and helpful  Interestingly, they were able to make decisions to help guests expediently, without having to consult a supervisorStayed in August "
"264",264,"United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°Nice hotel and clean!¡±","On the main road Not much locally and station is a little walk Nice hotel but slightly out of way but then Singapore is a small place! Comfortable but old building! Clean!Stayed in August "
"265",265,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Orchid Club Premier Double or Twin Room<U+2022> Stayed 5 nights",8.8,"¡°Location, Location, Location.¡±","The hotel is starting to show its ageA refurb would certainly increase appeal Location was very good Enabled us to walk to almost all our desired destinationsAcross road from many eating optionsStayed in August "
"266",266,"New Zealand","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Room<U+2022> Stayed 1 night",10,"¡°-¡±","- -Stayed in September "
"267",267,"New Zealand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 7 nights",9.6,"¡°It is very central and there is a larg restraunt area just...¡±","Watch out for extra charges when booking in, ours was over $ also they charge your credit card $ rather than holding the number in case of damage can take up to  days for credit to come through It is very central and there is a larg restraunt area just across the road,bed was the best we had over  week trip so much to see in this city but found it so much cheaper to eat out than what hotel chargedThe pool area was of the highest standard they let you diveStayed in August "
"268",268,"Ireland","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",8.8,"¡°Amazing breakfast and nice room!¡±","A little far from the metro stations ( closest to the hotel), maybe a - minute walkTaxes were charged on top of the price we got from bookingcom so be aware as it added quiet a lot to our final bill Breakfast is amazing, lots of choice, even chicken wings!!Really comfy bed and very modern roomHandy phone provided with free calls, internet and maps to use outside for the dayPool area is greatHotel allowed us to get a shower in the evening before we left for the airportStayed in August "
"269",269,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 4 nights",8.3,"¡°perfect family getaway!!¡±"," Breakfast was awesome! the best breakfast in our whole trip :)Stayed in August "
"270",270,"Russia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.5,"¡°Almost everything was nice, the pool is perfect thing...¡±","Too expensive breakfast - sgd per person per night is not reasonable Almost everything was nice, the pool is perfect thing considering those hard weather conditionsStayed in August "
"271",271,"Spain","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",9.2,"¡°Great pool, great breakfast.¡±","Not big issues Upgrade rooms are great, wonder how are standard ones?? Great pool, great breakfast Renovated romos are excellent, but you need to upgrade vs standard rooms Great sleep Nice complementary second drink in the poolOverall a very good experience Wlaking distance from the center despite Singapur humidityStayed in August "
"272",272,"Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Superb¡±","My room far from lift Everything!Stayed in August "
