"","X","nationality","tags","score","content","content_detail"
"286",286,"Cambodia","<U+2022> Business trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",6.7,"¡°Very helpful staff ¡±","The small room, and the small pool  The staff were very helpful  Stayed in October "
"287",287,"Hong Kong","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.9,"¡°Good¡±"," Good hotel  Matched expectations against price and reviewsStayed in September "
"288",288,"Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Queen Room<U+2022> Stayed 3 nights",7.1,"¡°- clean & tidy¡±","- limited choices for breakfast- small swimming pool- no shampoo provided - clean & tidyStayed in October "
"289",289,"Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Queen Room<U+2022> Stayed 3 nights",7.1,"¡°- clean & tidy
¡±","- limited choices for breakfast- small swimming pool- no shampoo provided - clean & tidy- MRT nearbyStayed in October "
"290",290,"Paraguay","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Queen Room<U+2022> Stayed 2 nights",8.8,"¡°Great stay overall¡±","Bathroom smelled horrible even thought it was pretty clean Very nice hotelAwesome breakfastGreat locationStayed in September "
"291",291,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Queen Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.9,"¡°A nice three night stay in a good location hotel¡±","On arrival at the hotel I think there should be someone to help with your luggage to greet you Maybe more space for breakfast was congested at times even where que up or change layout  Comfy room staff were pleasant and in a nice location for getting aroundStayed in October "
"292",292,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Triple Room<U+2022> Stayed 1 night",7.1,"¡°Great breakfast menu for Family, clean room, and good neighborhood location¡±","We arrived at Lavender station, walked to the beach road and had to climb up the crossing bridge in front of the hotel  Thankfully we only brought small carry-on The nearest MRT station is Nicoll Highway but have to walk around changing stations Check-in was fast although the room is not ready at  noon  We left the bags at hotel reception Clean room, not too small with  beds, toilet with jet washer, quite complete facilities : safe deposit, refrigerator, hairdryer They can give  room key cards Breakfast menu quite extensive : Asian style with chinese porridge, Western style with sereal, milk, toasted bread, baked beans, scramble eggs, chicken sausage, bacon Three types of juices (not fresh ones, btw) salad, fruits, yogurts Although at  am they run out of salad n fruits Wifi is ok in the room, max  devicesOnly one bus away from Bugis Mall, well actually we can walk about  minutes Booked the low rate - no money back kinda risky, but since the rate include breakfast, is a good value !Stayed in October "
"293",293,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.3,"¡°Great base to explore Singapore¡±","Rooms quite small Clean, cosy and great location close to MRT stationStayed in September "
"294",294,"Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Convenient place , near food court , bus stop , train ,...¡±"," Convenient place , near food court , bus stop , train , friendly staffStayed in October "
"295",295,"Cura<U+00C3>¡ìao","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Queen Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°The hotel was perfect, location is perfect¡±"," The locationStayed in October "
"296",296,"Switzerland","<U+2022> Solo traveller<U+2022> Superior Queen Room<U+2022> Stayed 3 nights",8.8,"¡°Room was standard size but good.¡±","Internet slow Room was standard size but good Staff very friendly and flexibleStayed in October "
"297",297,"Thailand","<U+2022> Group<U+2022> Superior Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",6.7,"¡°Clean&comform room.¡±","Cold water run with low pressure Clean&comform roomClose to food courtStayed in October "
"298",298,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 17 nights<U+2022> Submitted via mobile",9.2,"¡°Location¡±","Bit more cleaning LocationStayed in October "
"299",299,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 1 night",6.7,"¡°It was ok for one-night stay¡±","Bathroom is too small and the toilet door lock doesn't work Room too small for family of three though one-night stayStayed in October "
"300",300,"Thailand","<U+2022> Leisure trip<U+2022> Group<U+2022> 2 rooms<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.8,"¡°Cheap&Delicious foods in the food court just across the...¡±","A bit far from the MRT Cheap&Delicious foods in the food court just across the roadStayed in October "
"301",301,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Good location¡±","Nothing  Good location, rooftop has panoramic views and close to MRTBuffet breakfast has very good choice, staff were friendly, good sized rooms and comfortable Stayed in October "
"302",302,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Twin Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",7.1,"¡°Okay but not what i expected¡±","The breakfast spread was same all the days Hardly any variety Plus room size very small ! Not worth the money chargedStayed in October "
"303",303,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",6.3,"¡°Ok, but felt we should have paid a little more for somewhere better.¡±","The breakfast was too crowded and not enough food- it was always running out Wouldn't recommend choosing the breakfast option with room Elevator super slow Family room tiny, nowhere for luggage No room service The Pool and rooftop area were nice WIFI was good Staff lovely Hawker market across road ok Taxi Bay close by If you will be out all day this hotel may be a reasonable optionStayed in October "
"304",304,"Netherlands","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Triple Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",6.7,"¡°The pool¡±","The rooms are way too small and the breakfasts are is too small for the amount of people The food is very limited!! The poolStayed in October "
"305",305,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 7 nights<U+2022> Submitted via mobile",5.4,"¡°Good location -¡±","Rubbish breakfast Food kept  running out & staff not good a replenishing It was an inconvenience to them Good location -Stayed in October "
"306",306,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 8 nights",8.3,"¡°We enjoyed our stay here and would stay again,¡±","Room could be vacuumed better Right over the road from lots of eateries Not far from the airportStayed in September "
"307",307,"Singapore","<U+2022> Business trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 4 nights",7.1,"¡°Was satisfactory and would recommend to others¡±"," Bed was comfortableStayed in October "
"308",308,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Queen Room<U+2022> Stayed 2 nights",7.5,"¡°It hit all the right spots¡±","I though the Bar area was a little small and uninviting I liked the location and the Roof Top Pool The Rooms were ready when we arrived even though we were earlyStayed in September "
"309",309,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Triple Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",3.3,"¡°Overall a nice property , not too far from major attractions. Nice staff from housekeeping to recep¡±","The room size is medium The Malaysian receptionist Pi-pi was extremely courteous , friendly and helpful maybe the brst I have ever encountered in my life I loved the rooftop swimming pool with a view of the National stadium on one side and the Singapore flyer on the other The mrt train staition was  minutes walk awayStayed in October "
"310",310,"United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Comfortable and conveniently located hotel would stay again¡±"," Staff on reception were excellent very friendly and helpful Room was very comfortable and met our needs Did not eat at the hotel, breakfast appeared very busy Good locationStayed in October "
"311",311,"Malaysia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Twin Room<U+2022> Stayed 3 nights",10,"¡°Decent coffee and enough variety to cover 3 consecutive days¡±"," Decent coffee and enough variety to cover  consecutive daysStayed in September "
"312",312,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Triple Room<U+2022> Stayed 4 nights",7.9,"¡°Convenient, clean, affordable¡±","The sofa bed was very hard and suggest using a mattress topper to provide some additional comfort LocationStayed in October "
"313",313,"United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Queen Room<U+2022> Stayed 1 night",9.2,"¡°All good!¡±","Just one thing they could improve: breakfast We arrived at am and croissants and other pastries, and mix fruits were already finished For $ I would have expected to have everything till the end of breakfast time (later than ) The hotel is a new structure It's close to the tube, and it's close to Little India and other nice places The room is not big, but we were two and it was ok! The room was clean and silentStayed in October "
"314",314,"Germany","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°Great rooftop pool¡±"," Great rooftop poolStayed in October "
"315",315,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",6.3,"¡°Very small rooms.¡±","Very small rooms Lifts are terribleStayed in October "
"316",316,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°everything was good¡±","nothing everything was goodStayed in October "
"317",317,"Belgium","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Twin Room<U+2022> Stayed 2 nights",6.7,"¡°Nice location, restuarants and pubs nearby, close to the MRT...¡±","the hotel has been renovated but the smell in the room was very stuffy, carpets (mainly in the corridor) need a very good cleaning Nice location, restuarants and pubs nearby, close to the MRT StationStayed in September "
