"","X","nationality","tags","score","content","content_detail"
"265",265,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°a slice of peace and tranquility amid a bustling tourist area.¡±","I only stayed  nights! The location on the beach was great and the property incorporated nature while being eco friendly and relaxingThe natural spring pool and waterfall was blissStayed in September "
"266",266,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Place and stay would be perfect if maintenance of the place can be improved. Wooden planks sunken in¡±"," Place and stay would be perfect if maintenance of the place can be improved Wooden planks sunken in and is hazardous Else everything is awesomeStayed in August "
"267",267,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Roof Garden Suite Queen<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.9,"¡°A wonderful staycay to celebrate my other half's birthday!¡±","NIL The private jacuzzi at the roof (mine was the suite)Stayed in September "
"268",268,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°To relax with nature environment pleasant place.¡±"," Beautiful Swimming pool kids will sure love itStayed in September "
"269",269,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Enjoyable for overnight stay only.¡±","The facilities were quite rundown The convenience of the locationStayed in September "
"270",270,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Great location close to the beach and other attractions like the Luge¡±","There is a carpark on the premises but unless you book directly with the resort, you have to park at beach carpark which is a walk away Kids loved the pool and slides I liked the fact that they used natural spring water and sanitised the water not with chlorine but iodised salt :)Stayed in September "
"271",271,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Perfect view, with the perfect nature concept with great service.¡±","The location!:) we wanted to go Adventure cove on the first day but needed a place for our bags So we actually went to beach station, walked to Siloso beach resort, put our bags down, changed, and walked back to the monorail It's really only the location, but considering the view, this disadvantage was really greatly compensated with Ooh I love the croissants I love the view that this place offered I love that they gave us an upgrade of the room I love their good service I love the room! I really like the openview concept It doesn't have the enclosed, dark and creepy corridors Everything was so infused in natureStayed in September "
"272",272,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Adjoining Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Meh¡±","Noisy aircon kept me up, run-down condition Basic breakfast, staff who acted like the guests weren't there Great locationStayed in September "
"273",273,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",6.3,"¡°Overall, a little underwhelming.¡±","The whole property is looking tired and jaded It is overdue for a makeoverThe included breakfast was adequate for a western palate The pool was very welcome, just needs more shadeStayed in September "
"274",274,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Romantic n nice place to paktor. :)¡±","Service staff a bit slow The jacuzzi is the bestStayed in September "
"275",275,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°The ambience.¡±"," The ambienceStayed in September "
"276",276,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°The waterfall pool and the location near to the beach and...¡±"," The waterfall pool and the location near to the beach and walking distance to the mono rail stationStayed in September "
"277",277,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Great experience overall¡±","Carpet was old Nice pool and great view Good value for moneyStayed in September "
"278",278,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",4.2,"¡°It is very disappointing.¡±","It is very disappointing During our second night of stay, a group of students from NTU sports club, who stayed in several rooms in the resort, made a lot of noise from pm till next day around  am Running, shouting in the building corridors from room to room, got drunken, frequently opened and closed doors loudly that made people cannot sleep Quite some guests complaint to the reception but still nothing effective was done to put down the noise It was a shame for these NTU students with their bad behaviors in publicStayed in September "
"279",279,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°Best view of the beach.¡±"," Best view of the beach Stayed in September "
"280",280,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Roof Garden Suite Queen<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°Eco friendly, lots of greenery, best view of beach¡±"," Eco friendly, lots of greenery, best view of beachStayed in September "
"281",281,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night",2.9,"¡°wont go back again¡±","It was a roof top premium Queen suite that cost over $ per night  Though the sea view was great, but ) Jaccuzi pool on the roof top was not functioning properly) Room lights were too dim) Furniture and furnishings were very old and not well maintained) Reception Staff (not all) was not friendly and was impatient) Room size is disappointedly small) Bed curtains had stains Allowed extension of stay till pm on check out dayStaff at cafe were very friendly and attentiveNice touches of nature within the premiseGreat sea viewStayed in September "
"282",282,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",5.4,"¡°Location¡±","The overall appearance of the building and the room cleanliness LocationStayed in September "
"283",283,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°The whole vibe of the property was great, in amongst...¡±","The shower in the bathroom was a shocking design There were massive gaps between the door and the frame (about cm) so water just went all over the bathroom floor and it was completely unavoidable The whole vibe of the property was great, in amongst gorgeous trees, the pool was absolutely stunning And the view from our room was greatStayed in September "
"284",284,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°Fantastic !¡±"," Croissants served hot  The staff are very friendlyStayed in September "
"285",285,"Poland","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights",8,"¡°roof terrace at level 8 - great place for chillout with beer¡±"," roof terrace at level  - great place for chillout with beerStayed in August "
"286",286,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",8.8,"¡°Relaxation, eco friendly, on the beach, fantastic pool.¡±","Everything was good Great hotel in beautiful surroundings, staff are excellent and nothing is too much trouble for them, highly recommend locationStayed in September "
"287",287,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",6.3,"¡°Average¡±","There is no Wi-Fi access  Acessible to the beachStayed in September "
"288",288,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°Comfortable and quiet ambient. No worries for getting breakfast.¡±","View from room Blocked by trees Provided toothbrush too stiff & caused bleeding of gum More varieties in the breakfast eg bacon,vegetables, fish ball, curry puffStayed in September "
"289",289,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5,"¡°The location, just on the beach and near all activities.¡±","The rooms are very small, and very humid The breakfast looks like a low quality canteen  The location, just on the beach and near all activities The swimming pool which is nice for kidsStayed in September "
"290",290,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.8,"¡°good and relax.¡±","nothing Everything was good and nices to stayStayed in August "
"291",291,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night",7.1,"¡°likes the roof jaccuzzi:D¡±"," likes the roof jaccuzzi:DStayed in August "
"292",292,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.8,"¡°Getting run down¡±","The pool had no guard on duty to stop people from eating and drinking around the pool, the breakfast was of so-so quality and little variety, the wallpaper was peeling mostly off every wall, the toiletries offered was minimal and frankly rather lousy, the towels were on the thin side and the doors stiff and hard to open Frankly not really worth the high price we paid! The view and the poolStayed in August "
