"","X","nationality","tags","score","content","content_detail"
"371",371,"Indonesia","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Club Room King City View<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°The money was with it for the pool and club level.¡±","Some restaurants had dress codes Especially spago which is outdoors at the pool Men not allowed to wear sandals, no code for women - that's pure discrimination Plus it's at the pool what do you expect people to wear Club level made it well worth it even if expensiveStayed in December "
"372",372,"Italy","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Room (3 Persons)<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.2,"¡°Swiming pool, services and people¡±","Air conditiober - no breakfast included Swiming pool, services and peopleStayed in December "
"373",373,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Sky View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°A once in a lifetime experience!¡±","The children in the main pool area were very noisy which made relaxing difficult- much better in the Adults only area but beds were all gone by  am !Stayed in December "
"374",374,"Angola","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Go for it!¡±","Nothing to mention One of the best hotel experiences ever! Wonderful staff, the facilities and services were on point and the Infinity Pool is something else, a must do!Stayed in December "
"375",375,"Greece","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King City View Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.6,"¡°One of the best in town¡±"," One of the best in townStayed in December "
"376",376,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Grand Club King Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Fab hotel , lived to up and beyond our expectations !!!¡±"," We checked in promptly after joining the check in queue but then realised there were about  receptionist checking people in, so it took minutes The porter had already tagged our bags and they were sent straight to room after we checked in As we were in tower  we walked the length of the hotel and it was only then we realised the size of the hotel When we arrived at the room we put our room card into the holder to get the lights on This after a couple of seconds prompted all the curtains to open  Woooo ! The room was massive, bathroom massive, bed massive and the balcony massive tooAs our room included free drinks and canopies at Club  between :-: it was time to chill and reflect on a fantastic room we had for the three night stayThe pool up on the th floor (the Worlds Largest Infinity pool) is absolutely amazing, we were pleasantly surprised that it wasn't that busy and we managed to get sun beds easy enough on our two days There are also quite a few hot tubs at the back but still with a fab view Drinks are served by the pool from a restaurant called Spago from the most friendly staff we have ever come across This is also a great spot to have Breakfast in the morning, included in our club  packageWe ate out in one of the celebrity restaurants (Bread Street Kitchen owned by Gordon Ramsay) Everything seemed perfect from the Vibe to the lovely Steak we both had The Concierge, Nisa was really helpful recommending a cable car trip over to Santosa Island and also an open top bus trip which you can pick up just round the corner from the hotelWe would highly recommend this hotel and will definitely stop here againStayed in December "
"377",377,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Sky View<U+2022> Stayed 2 nights",8.8,"¡°Magnificent building with stunning views.¡±","The hotel unsurprisingly is quite pricey However as well as tax the hotel adds on a service charge and won't accept any argument that its discretionary - they claim its a tax I thought this was a rather irritating way of upping the room charges Some people find the MBS monstrous but I thought it was magnificent I had a room near the top of the hotel with magnificent views  of the photos I've added are views from my room The infinity pool on the roof is stunning The restaurants within the hotel are excellent though rather than face breakfasting with s I used room service I would happily stay here againStayed in November "
"378",378,"Czech Republic","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin City View Room <U+2022> Stayed 4 nights<U+2022> Submitted via mobile",9.6,"¡°If you smoke, you'll walk a lot¡±","You basically can't smoke anywhere, except tiny spot outside hidden with all the employees The pool of course Everyone was very friendly and helpfulStayed in December "
"379",379,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night",10,"¡°It felt very special to stay here. Wish we could have stayed a couple of nights. Highly recommended.¡±","Nothing It was a great visit The views were amazing and the beds were very comfortable The pool at the top was fun to swim in accompanied by a couple of cocktails served by friendly, helpful staffStayed in November "
"380",380,"Colombia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Special Offer - Deluxe Twin City View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°No words to describe this modern wander ¡±"," Everything Really, everything Stayed in November "
"381",381,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Garden View Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Fabulous¡±","s self, the incredible building, the professional, genuinely helpful staff and the beautifully appointed comfortable rooms and not forgetting that roof top pool amazing Eat in the restaurants the food is excellent covers many cultures and tastes so goodStayed in December "
"382",382,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Club Room King City View<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",10,"¡°Awesome hotel¡±","Nothing EverythingStayed in December "
"383",383,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Loved Marina Bay Sands. We will be back.¡±","Food was average especially for the price The infinity swimming poolStayed in December "
"384",384,"Italy","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 2 nights",10,"¡°Infinity Pool was one of the best experience ever¡±"," Infinity Pool was one of the best experience everStayed in November "
"385",385,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Awesome.¡±"," FabulousStayed in November "
"386",386,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> The Club Room King City View<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Alzeidan ¡±","The swimming pool and the hotel location  Perfect Stayed in December "
"387",387,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night",10,"¡°Dont look any more.................unforgettable place to stay!!!!¡±","leaving bathroom was large, walk in shower, bedding was great,, view to die for, pool was incredible, security was intenseStayed in November "
"388",388,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Club Room King City View<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°Pool¡±","Too pricy PoolStayed in December "
"389",389,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Twin Room<U+2022> Stayed 3 nights",9.2,"¡°A once in-a-lifetime but most likely not come back.  The room at $400 is fine, but not $40 in fees¡±","Additional fees not clearly disclosed and pushiness of staff for food or drinks poolside Knowledgable staff, easy train access, cleanliness and available closely connected activities Great views for exhilaration and pictures - perfect locationStayed in November "
"390",390,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Beautiful¡±","price of massage $ lol for an hour oh and there is also a $ bond please advise beforehand Absolutely stunning beautiful awesome viewStayed in November "
"391",391,"USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night",9.6,"¡°View of a Lifetime¡±"," The staff was exceptional, the view was breathtaking The infinity pool is a must and the whole hotel is a city within itself It offers only the very best It is expensive but it is worth the money It has to be one of best hotels in the world!!Stayed in December "
"392",392,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Grand Club King Room<U+2022> Stayed 2 nights",10,"¡°Best Hotel Stay Ever  Going back soon¡±","Nothing Everything, especially Club  and the infinity poolStayed in November "
"393",393,"Malaysia","<U+2022> Family with young children<U+2022> Premier Twin City View Room <U+2022> Stayed 5 nights<U+2022> Submitted via mobile",9.6,"¡°It was an excellent place to stay¡±","Limitation in the member go to the swimmng poll there is where all the family members can enjoy together The swimming poll but limited number of family members can enjoy as only with the cards onlyStayed in November "
"394",394,"Mexico","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Infinity  pool increible¡±"," Infinity  pool increibleStayed in November "
"395",395,"Italy","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier King City View Room <U+2022> Stayed 18 nights",9.2,"¡°Highly recommended, five stars all deserved¡±","Probably the only negative point is that MBS is very popular, thus it was really crowed of thousands of people, let's say mass tourism, coming for few days Excellent location and architecture structure Staff very friendly, rooms large and well equipped Easy to access to any kind of infra structure: metro, restaurants, buses, shops, etcWonderful swimming pool on the roof of the hotelStayed in November "
"396",396,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Garden View Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",5.8,"¡°Stay was good. Terrible if you are driving.¡±","The pick up area and pick valet system ConvenientStayed in November "
"397",397,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Twin City View Room <U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.9,"¡°Good¡±","None FacilitiesStayed in November "
"398",398,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Garden View Room (3 Persons) <U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.3,"¡°Unhappy¡±","Service and cleanliness The design and ambienceStayed in November "
"399",399,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Amazing¡±","room service charges very pricey so opted for buffet for better value for money Buffet meals at rose, infinity poolStayed in November "
"400",400,"Czech Republic","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King City View Room <U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Really worthy experience.¡±","t enjoyed it much Standards in everything are very high which is very nice We also went to casino and won some :-) got small set of handcrafted candy for birthday delivered to the roomStayed in November "
