"","X","nationality","tags","score","content","content_detail"
"397",397,"Colombia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 3 nights",8.8,"¡°Confortable enough¡±"," It was very confortable and at a reasonable distance from the metro There was a bus stop in front of the hotelA good point was that they checked me in before  This was niceStayed in June "
"398",398,"USA","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Growing old as I wait for the lift.¡±","The slowest elevators in the world Very expensive breakfast Quiet Nothing bad or good about a $/ night hotelStayed in July "
"399",399,"Malaysia","<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",6.7,"¡°Fair price in good location.¡±","Not Muslim friendly Good locationStayed in July "
"400",400,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.1,"¡°Staff were great.¡±","Breakfast was very limited I could not find anything low carb to eat except some of the fruit Staff were greatStayed in June "
"401",401,"Indonesia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 2 nights",10,"¡°The pillow was cuddle worthy, 12/10 would cuddle more.¡±"," The pillow was cuddle worthy, / would cuddle more However it was too small The variety of breakfast food was wonderful, and all clearly labeled so I know which to not get in accordance with my dietary restrictions The amenities are A++ (extra kudos for the shampoo and shower gel!Stayed in July "
"402",402,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 1 night",10,"¡°The complimentary mobile phone with unlimited calls/text...¡±"," The complimentary mobile phone with unlimited calls/text and data was extremely useful for getting around Singapore We were able to save money on international roaming data using our personal devicesStayed in June "
"403",403,"Thailand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Noise from hallway and opposite rooms 
¡±","Noise from hallway and opposite rooms I can hear what people talk outsideStayed in July "
"404",404,"USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Great time in Singapore before cruise¡±","Na Very kind and close to Bugis streetStayed in June "
"405",405,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",2.9,"¡°Will not recommend to my friends and family!¡±","The room is too hotAC was not enough to make the room cold The location is greatStayed in June "
"406",406,"Japan","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights",9.6,"¡°Convenient and affordable¡±","Nothing much to dislike but as the shower is a bit small, the shower head's angle does not make for comfortable showers Staff were very accommodating and polite The location is excellent so transportation was easyStayed in July "
"407",407,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°good facilities for in house guest¡±"," good facilities for in house guestStayed in July "
"408",408,"Malaysia","<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.3,"¡°Staff Ima, Edwin and Jimmy gave good service.¡±","Rooms very small Difficult to move around Staff Ima, Edwin and Jimmy gave good service Walking distance to very good food courtStayed in July "
"409",409,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",4.2,"¡°so. so. poor¡±","it's only for biz traveller not for family bed was too smallStayed in July "
"410",410,"Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Special Offer - Twin Room with Extra Benefits<U+2022> Stayed 1 night",8.3,"¡°Good¡±","- Doesnt provide complimentary water bottles, guests were required to drink from the toilet's tap water -No gym in the hotel so I had to walk quite some time to find the gym at a mall Big room, comfy beds, good serviceStayed in July "
"411",411,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",8.8,"¡°Location wins it¡±","Only buffet breakfast available at normal time No a la catre No health faucet for toilet Great locationStayed in June "
"412",412,"Guam","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.2,"¡°Close proximity¡±","Dont like the girls next to the building asking to try the massage  Its close to rochor mrt and bugis mrt Also the bugis market is a  mins Walk onlyalbert centre is a mins walk away alsoStayed in July "
"413",413,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Totally satisfied¡±","There was nothing we didn't like would definitely book again Modern hotel ideal location really helpful staff great choice of food on breakfast menu room tidy and clean Would recommendStayed in July "
"414",414,"Australia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",8.8,"¡° Location, location, location¡±"," small tv  Great location in between  train stations; comfortable bed Stayed in July "
"415",415,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°The staff thou, friendly n helpful¡±"," The staff thou, friendly n helpfulStayed in June "
"416",416,"Nepal","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",7.1,"¡°ok¡±","rooms very small no swimming pool very near to the mrtStayed in July "
"417",417,"China","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 13 nights<U+2022> Submitted via mobile",7.1,"¡°Comfort Stay¡±","Buffet breakfast not much changes, should serve laksa, prawn or fishball noodle etc Good location & convenient to go everywhere  Room is comfortable with good size and cleanlinessStayed in July "
"418",418,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Standard Twin Room<U+2022> Stayed 10 nights",9.2,"¡°food price was good drinks a bit steep.¡±","a arm chair would have been nice     people should be asked NOT to wear back packs in the lifts good air con  staff very helpful and friendly  ie nothing too much troubleStayed in July "
"419",419,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 7 nights",9.2,"¡°holiday in Singapore¡±"," comfortable beds, easy access to shops etcStayed in July "
"420",420,"Indonesia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 1 night",9.6,"¡°Strategic location, near to MRT station, Chinese town enviroment¡±","Noting in particular Strategic location, not far away from MRT station, near to Chinese town environment and also Indian templeStayed in June "
"421",421,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 3 nights",5,"¡°Staff¡±","StaffStayed in June "
"422",422,"Indonesia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 1 night",10,"¡°have smoking room¡±","none that i know have smoking roomStayed in June "
"423",423,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",5,"¡°small room with high price . good location no have facility .¡±"," nothing I like Stayed in July "
"424",424,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Central location, friendly staff¡±","No pool onsite Central location, friendly staffStayed in June "
"425",425,"Netherlands","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",5.8,"¡°Great comfortable big beds¡±","Noisy, you can hear everybody talking in the corridors and the neighboors from your room Great comfortable big bedsStayed in June "
"426",426,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",8.8,"¡°Overall good property¡±","Breakfast and water should be privided free of costStayed in June "
"427",427,"Singapore","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Special hotel¡±"," Special hotelStayed in June "
"428",428,"Maldives","<U+2022> Leisure trip<U+2022> Group<U+2022> Standard Double Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",10,"¡°Great hotel for great price¡±","Huge lift queStayed in June "
"429",429,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°Fantastic hotel, awesome location¡±","No pool The staffwhite were brilliant, facilities and location wonderful The room was clean tidy and the perfect size Only thingif missing was a swimming poolStayed in June "
"430",430,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.9,"¡°Location.¡±"," Location MRT was close by Stayed in June "
"431",431,"New Zealand","<U+2022> Leisure trip<U+2022> Group<U+2022> Standard Double Room<U+2022> Stayed 2 nights",10,"¡°comfortable stay at a good price¡±"," The staff were excellent and friendly They took care of bookings for tours, the price was very good for a well positioned hotel most things in the city were a cheap taxi fare from the hotelThe meals were nice and again affordableWould definitely stay with this hotel againStayed in June "
"432",432,"Philippines","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°the bed the pillow¡±"," the bed the pillowStayed in June "
"433",433,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Special Offer - Twin Room with Extra Benefits<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",9.6,"¡°nice budget hotel to stay in singapore¡±","facility for extra beds not available Value for moneyStayed in June "
"434",434,"India","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",6.3,"¡°Experience at Ibis Singapore¡±","Rooms are small , shower room is too small, cramped , cupboards is not there, it is open one, no place to keep shoesgetting drinking water was project work This is a very basic need Wifi signal inside room was weekoverall staffs were helpful, cleanliness of property is goodStayed in June "
"435",435,"Switzerland","<U+2022> Business trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 9 nights",8.3,"¡°Good location, wonderfull breakfast¡±","The internet connection is a little bit slow Excellent breakfast with a lot of choices Very confortable beds Laundry facilities for $ (wash + tumbler dry) was practicalStayed in June "
"436",436,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights",5.8,"¡°A convenient location.¡±","The room was very small and the bathroom was tiny The location and convenience of public transportStayed in June "
"437",437,"India","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Smoking room¡±"," Smoking roomStayed in May "
