"","X","nationality","tags","score","content","content_detail"
"387",387,"Malaysia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",8.8,"¡°When I get out from airport T3, there is no sign to guide me...¡±"," When I get out from airport T, there is no sign to guide me to Crowne Plaza May be it is good to invest to get some signage as a direction of hotel guest and also for advertisingStayed in September "
"388",388,"Singapore","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Club Twin Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.4,"¡°It was a great night with my partner. Hoping a romantic night spoilt by the view¡±","The view from my room Tv channels insufficient Cloth steamert make noises I love the bathtubStayed in October "
"389",389,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",8.8,"¡°Excellent facilities¡±","Pillows are only fully stuffed Would be great to have a choice of lower pillowsA/c is either off (manually turned off) or frequently on and noisy Excellent facilitiesStayed in October "
"390",390,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",8.8,"¡°Convenient and comfortable¡±"," Very well run hotel that's comfortable to stay in, a good option to have a night's rest between flights with a lot better facilities then the hotel option within the terminalStayed in September "
"391",391,"Singapore","<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°e<U+009F><U+0091><U+008D>e<U+009F><U+0091><U+008D>e<U+009F><U+0091><U+008D>e<U+009F><U+0098><U+0081>e<U+009F><U+0098><U+0081>e<U+009F><U+0098><U+0081>¡±","Allstate good we had stayed there before so not much Like to stayed a bit longer but unfortunately our flight was to early to enjoy the good breakfasts spreadsStayed in October "
"392",392,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Perfect place for a 20 hour stopover.¡±"," Perfect place for a  hour stopover They have thought of everything to refresh a tired traveller!Stayed in October "
"393",393,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.5,"¡°Staff keep calling in to ask when am i checking out.¡±","Staff keep calling in to ask when am i checking out I booked the room for  nightsChecked in bearly mins, received a call to ask if i am checking out on the same day After hanging up the call, room service to ring my room amd to check if i am ready to check out so he can make up the room The day after, receive a call again to ask what time i am checking out, when the booking is for  nights They sound as if they are ""shoo-ing"" guest away to check out as fast as possibleStayed in October "
"394",394,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Fantastic place to break your journey from Sydney to Europe¡±","Everything was fantastic We arrived at the Singapore airport after a  hour flight We picked up our bags and  minutes later we are at the Crowne Plaza checkin desk Absolutely awesomeCollapsed into bed Lovey quite double glazing windows, did not hear anything from the busy airport Easy access by train into Singapore for the day Crowne Plaza allowed us to leave bags and return and have a swim and shower before hopping on plane the next night Did I mention how good the pool was?  metresStayed in September "
"395",395,"Australia","<U+2022> Business trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Comfortable and clean. Friendly and helpful staffs. Excellent service.¡±","When it rain the corridors gets wet and slippery Location very convenientStayed in September "
"396",396,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Room with Runway View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Good view and spacious room.¡±","No pool for kids  Good view and spacious room Clean and good locationStayed in September "
"397",397,"USA","<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Outstanding¡±","Nothing EverythingStayed in September "
"398",398,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Perfect location for long haul flyers¡±","Requested an additional bed for child, there was none Great location after a long flightStayed in September "
"399",399,"China","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°Good location, good service, nice environment and lots of good foos around.¡±","Getting to hotel by cab is a challenge Transportation easily availableHelpful staffThere are lot of restuarant nearbyStayed in September "
"400",400,"Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°The pillows are very comfortable, the bathroom and bathtub...¡±","The doorman was not always at the main entrance when I had to struggle to open the door when both of my hands were full of stuff, that's the disapppoting part The pillows are very comfortable, the bathroom and bathtub are excellent, I enjoyed my soaking while listening to my favourite songs The Indian staff who helped me to check in provided an excellent staff with great smileStayed in September "
"401",401,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Fantastic hotel. ¡±","Long walk to hotel room Easy access from airport Quick check in Good staffStayed in September "
"402",402,"Albania","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Twin Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°The hotel is fabulous and the staff and service amazing!¡±","I liked everything at Crowne Plaza because it's an excellent hotel! I liked everything at Crowne Plaza because it's an excellent hotel!Stayed in September "
"403",403,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Excellent hotel, highly recommend¡±","Had a bit of trouble getting the air con temp correct Super convenient when in transit or short stay in SingaporeStayed in September "
"404",404,"Japan","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Great location. Walking distance from the airport.¡±","The front desk officer though she was nice talks so fast that I cant understand everything she's saying We arrived at the hotel  hrs earlier than the check in time and I told the front desk officer if we can atleast leave our baggages while we tour around But the staff happily find us a room so we can check in and restStayed in September "
"405",405,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°Very handy to airport but a little far out from downtown¡±","Too many lights!Stayed in September "
"406",406,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°The design of the hotel is excellent.¡±","The pillow is a bit too high The design of the hotel is excellentStayed in September "
"407",407,"Australia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Club Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Excellent Airport Hotel. Will definitely stay again.¡±","Outside walkways, mouldy grout in shower room  I couldn't believe the rooms were so quiet for an airport hotelStayed in September "
"408",408,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Super easy to get to.¡±","I couldnt get the wi fi to work in my room Super easy to get toIt was also still in the terminal which was greatStayed in September "
"409",409,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Great facility perfect location and felt at home.¡±"," Had breakfast in the Singapore loungeStayed in September "
"410",410,"New Zealand","<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Excellent and so handy to the airport¡±","All good Early check in requested and got it Stayed in September "
"411",411,"Switzerland","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Incredible breakfast!¡±"," Incredible breakfast!!Stayed in September "
"412",412,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Very relaxing and so convenient to checkin in the morning¡±","All good Very convenient and very cleanStayed in September "
"413",413,"Malaysia","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Excellent access to the airport.¡±"," Excellent access to the airport Great for short stopovers especially for early morning flights!Stayed in September "
